elapsed_s,cpu_time_s,rss_bytes,uss_bytes,threads
0.008031757000026118,4.35,1189265408,1185026048,6
0.2177996200000507,4.6899999999999995,1209876480,1205628928,8
0.42791476200000034,5.03,1236922368,1232629760,21
0.6367304899999908,5.46,1237983232,1233739776,8
0.8461937690001378,5.85,1246785536,1240363008,8
1.055412079000007,6.28,1268191232,1263947776,8
1.2645725870002025,6.68,1268879360,1264635904,8
1.473948570000175,7.08,1268879360,1264635904,8
1.6834482390001995,7.4799999999999995,1295429632,1291186176,8
1.893907069000079,7.9399999999999995,1295429632,1291186176,8
2.103607350000175,8.36,1295560704,1291329536,8
2.312358081000184,8.77,1295560704,1291329536,8
2.5228827320001983,9.15,1298669568,1291407360,8
2.7378869470001064,9.56,1321156608,1317015552,8
2.9498702289999983,10.01,1321111552,1316868096,8
3.1598781229999986,10.43,1321111552,1316868096,8
3.373022265000145,10.84,1321111552,1316868096,8
3.583118497000214,11.25,1338585088,1320185856,8
3.7927478560000054,11.71,1328070656,1323827200,8
4.004069544999993,12.13,1328070656,1323827200,8
4.216208386000062,12.559999999999999,1328070656,1323827200,8
4.42629798400003,12.95,1328070656,1323827200,8
4.635912054000073,13.43,1338429440,1334185984,8
4.849035975000106,13.85,1338429440,1334194176,8
5.059247456000094,14.26,1338429440,1334190080,8
5.270932118000019,14.65,1338429440,1334198272,8
5.481572815000163,15.100000000000001,1328304128,1324072960,8
5.694189692000009,15.530000000000001,1328304128,1324089344,8
5.904363286000034,15.93,1328304128,1324089344,8
6.113993471000185,16.34,1328304128,1324089344,8
6.327141218000179,16.8,1342910464,1338667008,8
6.537757349000003,17.23,1342910464,1338667008,8
6.749017240000057,17.64,1342910464,1338667008,8
6.9634254310001324,18.06,1342910464,1338667008,8
7.172344921000104,18.45,1342910464,1338667008,8
7.381639309000093,18.94,1342902272,1338658816,8
7.591142943000023,19.349999999999998,1342902272,1338638336,8
7.800671546000103,19.75,1342902272,1338638336,8
8.010495508000076,20.14,1342902272,1338638336,8
8.219835846000024,20.619999999999997,1346592768,1342349312,8
8.42970914700004,21.02,1346592768,1342361600,8
8.639055353999993,21.43,1346592768,1342361600,8
8.848559840000007,21.810000000000002,1346592768,1342361600,8
9.061533940000118,22.3,1346658304,1342443520,8
9.272186115000068,22.72,1346658304,1342443520,8
9.481835549000152,23.13,1346658304,1342443520,8
9.691882552000152,23.560000000000002,1347588096,1343373312,8
9.901416382000207,24.029999999999998,1347588096,1343373312,8
10.113388317000044,24.44,1347588096,1343373312,8
10.327992208000069,24.87,1347756032,1343541248,8
10.542661187000022,25.270000000000003,1347756032,1343541248,8
10.75609235900015,25.7,1347756032,1343541248,8
10.965845645000172,26.07,1399754752,1379254272,8
11.175999875000116,26.56,1387687936,1383419904,15
11.38605149099999,26.950000000000003,1387687936,1383419904,15
11.59622980800009,27.349999999999998,1387687936,1383440384,15
11.806461966000143,27.74,1387687936,1383440384,15
12.01619741400009,28.18,1391124480,1386876928,15
12.226648963000116,28.59,1391124480,1386876928,15
12.437833547000082,29.0,1391124480,1386876928,15
12.648239993000061,29.46,1394823168,1390575616,15
12.858331148000161,29.86,1394823168,1390575616,15
13.068225897000048,30.27,1394839552,1390604288,15
13.27848692900011,30.66,1394839552,1390604288,15
13.490927892000173,31.02,1394839552,1390604288,15
13.701751677000175,31.5,1398530048,1394294784,15
13.911618789000158,31.93,1398538240,1394319360,15
14.121647280000161,32.34,1398538240,1394319360,15
14.331888216000152,32.75,1398538240,1394319360,15
14.542010869000023,33.2,1409130496,1404911616,15
14.752054933000181,33.67,1409130496,1404911616,15
14.962591694000139,34.07,1409130496,1404911616,15
15.17310611500011,34.480000000000004,1409155072,1404936192,15
15.383262938000144,34.88,1409155072,1404936192,15
15.59524586800012,35.3,1409155072,1404936192,15
15.806368126000052,35.7,1409310720,1405063168,15
16.016008845000215,36.099999999999994,1391042560,1386774528,15
16.22575579500017,36.57,1396137984,1391869952,15
16.4353548470001,36.99,1396137984,1391890432,15
16.647008500000084,37.400000000000006,1396137984,1391890432,15
16.856762220000064,37.82,1406996480,1402748928,15
17.06656075800015,38.27,1406996480,1402748928,15
17.27602068400006,38.68,1406996480,1402748928,15
17.48625301600009,39.059999999999995,1406996480,1402748928,15
17.696387500000128,39.55,1406996480,1402748928,15
17.90637592300004,39.96,1406996480,1402748928,15
18.116200144999993,40.36,1406996480,1402761216,15
18.32605036000018,40.75,1432432640,1428197376,15
18.539809200000036,41.24,1432432640,1428197376,15
18.754237295000166,41.66,1432432640,1428197376,15
18.963746177000075,42.059999999999995,1432432640,1428213760,15
19.17747726200014,42.47,1432494080,1428213760,24
19.38945988200021,42.980000000000004,1435848704,1431629824,15
19.603198007000174,43.41,1435848704,1431629824,15
19.81660877000013,43.830000000000005,1435848704,1431629824,15
20.029995446000157,44.25,1435848704,1431629824,15
20.241431922000174,44.66,1435848704,1431629824,15
20.45209097100019,45.07,1442263040,1438044160,15
20.68645306799999,45.559999999999995,1422082048,1417834496,15
20.899406320000026,46.05,1422151680,1417883648,15
21.10956886200006,46.43,1422151680,1417883648,15
21.32105136300015,46.83,1422151680,1417904128,15
21.534525952000195,47.28,1422159872,1417912320,15
21.748080270000173,47.7,1422159872,1417912320,15
21.96127368500015,48.11,1422159872,1417912320,15
22.175434168000038,48.53,1422159872,1417912320,15
22.391787179000175,49.019999999999996,1422151680,1417904128,15
22.60545868400004,49.44,1422151680,1417916416,15
22.81513146200018,49.8,1422151680,1417916416,15
23.026039312000194,50.160000000000004,1422151680,1417916416,15
23.239451898000198,50.63,1436725248,1432489984,15
23.450707231000024,51.029999999999994,1436725248,1432506368,15
23.66156760900003,51.43,1436725248,1432506368,15
23.87315928000021,51.84,1436725248,1432506368,15
24.086369760000025,52.29,1437114368,1432895488,15
24.29641033300004,52.769999999999996,1437114368,1432895488,15
24.507068707000144,53.17,1437114368,1432895488,15
24.718525894000095,53.59,1437114368,1432895488,15
24.930160830000204,54.010000000000005,1437114368,1432895488,15
25.13995746500018,54.42,1437114368,1432895488,15
25.352157101000103,54.82,1423335424,1419067392,15
25.56671405100019,55.32,1423388672,1419120640,15
25.784917172000178,55.78,1423392768,1419124736,15
25.998604712000088,56.190000000000005,1423392768,1419145216,15
26.209084762000202,56.589999999999996,1423392768,1419145216,15
26.419755935000012,57.04,1423392768,1419145216,15
26.630030755999996,57.45,1423392768,1419145216,15
26.84060751800007,57.86,1423392768,1419145216,15
27.050667662000023,58.26,1423392768,1419145216,15
27.260759534000044,58.730000000000004,1423392768,1419145216,15
27.47158964800019,59.14,1423392768,1419157504,15
27.68164077900019,59.52,1423392768,1419157504,15
27.892336400000204,59.92,1437196288,1432961024,15
28.102091048000148,60.38,1437196288,1432961024,15
28.312142960000074,60.79,1437196288,1432977408,15
28.525678352000114,61.21,1437196288,1432977408,15
28.739547452000124,61.629999999999995,1437196288,1432977408,15
28.950610537000102,62.120000000000005,1437188096,1432969216,15
29.161749977,62.550000000000004,1437188096,1432969216,15
29.37589752200006,62.98,1437188096,1432969216,15
29.58537691000015,63.39,1437188096,1432969216,15
29.794879574000106,63.79,1437188096,1432969216,15
30.005643178000128,64.22,1437188096,1432969216,15
30.216518881000184,64.61,1429577728,1475526656,15
30.43281973100011,65.05,1429598208,1425330176,15
30.64659817400002,65.5,1429778432,1425543168,24
30.856431306000104,65.9,1429626880,1425379328,15
31.0662627050001,66.31,1429626880,1425379328,15
31.27662929500002,66.71,1429626880,1425379328,15
31.486784782000086,67.17,1429626880,1425379328,15
31.69694798200021,67.58,1429626880,1425379328,15
31.907591475000117,67.99,1429626880,1425379328,15
32.11736216200006,68.45,1432981504,1428733952,15
32.32863399300004,68.87,1432981504,1428746240,15
32.53876678500001,69.26,1432981504,1428746240,15
32.74980012600008,69.67,1432981504,1428746240,15
32.96007330100019,70.12,1433378816,1429143552,15
33.16998758400018,70.53999999999999,1433378816,1429159936,15
33.38079301200014,70.95,1433378816,1429159936,15
33.59055195100018,71.35000000000001,1433378816,1429159936,15
33.79996052300021,71.84,1433378816,1429159936,15
34.010382372000095,72.26,1433378816,1429159936,15
34.22043924100012,72.67,1433378816,1429159936,15
34.43034211700001,73.08,1433378816,1429159936,15
34.64096178600016,73.5,1433378816,1429159936,15
34.86443761700002,73.92,1433378816,1429159936,15
35.08108320800011,74.32,1475735552,1471496192,15
35.30743862400004,74.71000000000001,1431678976,1422995456,34
35.52034860399999,75.12,1436012544,1431764992,15
35.72993958500001,75.54,1436012544,1431764992,15
35.93986293900002,75.95,1436012544,1431764992,15
36.15022943900021,76.37,1436012544,1431764992,15
36.360457186000076,76.79,1438396416,1434148864,15
36.570855044000155,77.19,1438396416,1434148864,15
36.78118289600002,77.61,1439264768,1435017216,15
36.990757638000105,78.0,1439264768,1435017216,15
37.20142023100016,78.42999999999999,1445294080,1441058816,15
37.412079302000166,78.85,1451319296,1447084032,15
37.62298339300014,79.27,1454333952,1450098688,15
37.833016262,79.7,1454333952,1450098688,15
38.04319210500012,80.1,1454333952,1450115072,15
38.253891217000046,80.52,1457348608,1453129728,15
38.46401672500019,80.94000000000001,1463373824,1459154944,15
38.674629817000095,81.32,1463377920,1459154944,15
