elapsed_s,cpu_time_s,rss_bytes,uss_bytes,threads
0.008388914999954977,4.2700000000000005,1189605376,1185366016,6
0.21734782999999425,4.61,1210212352,1205968896,8
0.42608458600000176,4.98,1236627456,1232384000,8
0.6372906640000338,5.42,1238822912,1234579456,8
0.8474948040000072,5.789999999999999,1253941248,1249697792,8
1.0582197039999528,6.26,1260892160,1256648704,8
1.2671316710000156,6.659999999999999,1261580288,1257336832,8
1.476222933000031,7.04,1288966144,1284714496,8
1.6858563020000474,7.529999999999999,1292640256,1288396800,8
1.8983521220000057,7.95,1292771328,1288527872,8
2.1077216830000225,8.35,1292771328,1288540160,8
2.317272946999992,8.75,1292771328,1288540160,8
2.5271900530000266,9.15,1295683584,1291448320,11
2.7367468300000155,9.620000000000001,1302888448,1298673664,8
2.9460717130000376,10.02,1302888448,1298673664,8
3.1555576580000206,10.42,1302888448,1298673664,8
3.366829415999973,10.82,1317044224,1341452288,8
3.5772175219999554,11.290000000000001,1324212224,1319968768,8
3.7862298029999693,11.700000000000001,1324212224,1319968768,8
3.9958803770000486,12.1,1324212224,1319968768,8
4.20794850499999,12.5,1341775872,1337532416,8
4.420315223999978,12.97,1331572736,1327329280,8
4.632700010000008,13.379999999999999,1331572736,1327329280,8
4.841676326999959,13.79,1331572736,1327308800,8
5.054544231000023,14.180000000000001,1352675328,1334255616,8
5.263767321000046,14.66,1317818368,1313574912,8
5.472626361000039,15.06,1317818368,1313587200,8
5.681776470000045,15.45,1317818368,1313587200,8
5.891449397999963,15.829999999999998,1331843072,1325842432,8
6.102520573999982,16.29,1321246720,1317015552,8
6.311858875999974,16.71,1321246720,1317031936,8
6.52123386400001,17.11,1321246720,1317031936,8
6.733715115999985,17.54,1321246720,1317031936,8
6.943490247,17.92,1324785664,1320570880,8
7.155826790999981,18.4,1325101056,1320857600,8
7.365262260000009,18.8,1325101056,1320857600,8
7.577817401999937,19.21,1325101056,1320857600,8
7.790301168000042,19.599999999999998,1361190912,1349480448,8
8.00248864599996,20.07,1332170752,1327927296,8
8.215700698999967,20.48,1332170752,1327906816,8
8.428063151999936,20.880000000000003,1332170752,1327906816,8
8.637638511999967,21.27,1358581760,1354338304,8
8.847961729999952,21.73,1332252672,1328009216,8
9.057732945999987,22.15,1332252672,1328021504,8
9.272710590999964,22.57,1332252672,1328021504,8
9.483136863000027,22.98,1332252672,1328021504,8
9.692095795,23.380000000000003,1358663680,1354432512,8
9.901209083000026,24.09,1345212416,1340968960,11
10.110323051000023,24.92,1348726784,1344483328,11
10.31975885199995,25.74,1348730880,1344487424,11
10.529214603000014,26.5,1354534912,1350291456,11
10.740028660999997,27.32,1377976320,1373732864,11
10.951413379999963,28.18,1349894144,1345650688,11
11.164563619999967,28.970000000000002,1418022912,1413779456,11
11.373900432000028,29.73,1395474432,1391226880,18
11.583980834000045,30.18,1406644224,1401712640,18
11.793722725999942,30.65,1399152640,1394884608,18
12.003542290000041,31.05,1399152640,1394913280,18
12.213289670999984,31.45,1399152640,1394917376,18
12.423454830999958,31.84,1399152640,1394917376,18
12.63343531299995,32.269999999999996,1410334720,1406099456,18
12.84320672900003,32.72,1410334720,1406115840,18
13.055091282000035,33.13,1410334720,1406115840,18
13.267329817000018,33.55,1410334720,1406115840,18
13.480327528999965,34.11,1420144640,1415897088,18
13.690947403999985,34.89,1420148736,1415901184,18
13.90064643200003,35.69,1420152832,1415905280,18
14.111095650000038,36.51,1420185600,1415938048,18
14.321842446999995,37.28,1463001088,1458753536,18
14.53469140300001,38.11,1443614720,1439367168,18
14.745523468999977,38.900000000000006,1443614720,1439346688,18
14.955640040000048,39.650000000000006,1519456256,1515188224,18
15.16562050799996,40.37,1503539200,1499291648,18
15.377784210999948,40.86,1493594112,1489346560,18
15.58821264300002,41.290000000000006,1493594112,1489358848,18
15.797889657000042,41.71,1493594112,1489358848,18
16.00847435000003,42.11,1493594112,1489358848,18
16.21827813499999,42.5,1529761792,1525542912,18
16.42850779799994,42.99,1492144128,1487896576,18
16.638278842999966,43.41,1492144128,1487896576,18
16.849022229999946,43.82,1492144128,1487896576,18
17.060213526999974,44.22,1529221120,1524973568,18
17.27018418399996,44.97,1536319488,1532071936,18
17.480021309999984,45.72,1536323584,1532076032,18
17.68989155500003,46.47,1536323584,1532076032,18
17.899731635999956,47.25,1536323584,1532076032,18
18.11062899800004,47.96,1503264768,1537605632,18
18.321188766999967,48.82,1503264768,1498996736,18
18.53092897399995,49.6,1503264768,1499025408,18
18.741002118999972,50.37,1510150144,1505914880,18
18.951041652999947,51.05,1514553344,1510318080,18
19.161992029999965,51.46,1550290944,1546072064,18
19.37304830200003,51.93,1517240320,1512992768,18
19.585734014999957,52.34,1517240320,1512992768,18
19.795797470000025,52.74,1517240320,1512992768,18
20.00792800199997,53.14,1553854464,1545621504,18
20.21936025499997,53.61,1524342784,1520095232,18
20.429276413000025,54.010000000000005,1524342784,1520095232,18
20.639413162999972,54.43,1524342784,1520095232,18
20.849938168999984,54.84,1555656704,1544331264,18
21.064606886999968,55.53,1510535168,1506287616,18
21.275417238000045,56.209999999999994,1511743488,1507475456,18
21.48622900099997,56.97,1511743488,1507504128,18
21.698732379000035,57.800000000000004,1514422272,1510187008,18
21.90957158899994,58.62,1518440448,1514205184,18
22.11935644899995,59.45,1558827008,1554608128,18
22.329436289,60.199999999999996,1558827008,1554579456,18
22.53961346999995,60.93,1558827008,1554579456,18
22.75085375399999,61.71,1558835200,1554587648,18
22.966118084999948,62.44,1558908928,1554661376,18
23.181238398999994,62.98,1526870016,1522614272,29
23.394953179000026,63.440000000000005,1526673408,1522425856,18
23.606497211000033,63.86,1526673408,1522425856,18
23.81755104399997,64.28,1526673408,1522425856,18
24.02955517999999,64.68,1553084416,1548816384,18
24.24376241699997,65.16,1556815872,1552576512,18
24.458450098999947,65.57000000000001,1556815872,1552572416,18
24.66988832100003,65.99,1556815872,1552580608,18
24.880806689999986,66.38,1556815872,1552580608,18
