elapsed_s,cpu_time_s,rss_bytes,uss_bytes,threads
41.63454512200008,135.1,1723654144,1719406592,19
41.84678066599997,135.95,1723654144,1719406592,19
42.056907615,136.88,1686401024,1682153472,19
42.27108972799999,137.74,1686401024,1682153472,19
42.48825962700005,138.73,1686409216,1682161664,19
42.71676503100002,139.99,1686413312,1682165760,19
42.95089913300001,141.26,1686413312,1682145280,19
43.175485027000036,142.39000000000001,1686413312,1682173952,19
43.44214427500003,143.73,1714597888,1710362624,19
43.653730740000015,144.89000000000001,1721741312,1717506048,19
43.86623074099998,145.75,1721741312,1717506048,19
44.081635483000014,146.60999999999999,1721741312,1717522432,19
44.31579681300002,147.51000000000002,1726152704,1721905152,19
44.53568776700001,148.39,1726152704,1721905152,19
44.750573211000074,149.31,1726152704,1721905152,19
44.965546743000004,150.19,1726152704,1721905152,19
45.176200557000016,151.04,1726152704,1721905152,19
45.40360065599998,151.92000000000002,1726152704,1721905152,19
45.614858781000066,152.74,1693569024,1689321472,19
45.82597158200008,153.65,1693626368,1689378816,19
46.04128291799998,154.5,1693626368,1689358336,19
46.25618717999998,155.35,1693626368,1689387008,19
46.47161887200002,156.2,1693626368,1689391104,19
46.684950062999974,157.07000000000002,1730461696,1720696832,19
46.89719019400002,158.01999999999998,1730461696,1726226432,19
47.11074111000005,158.83,1730461696,1726242816,19
47.32417523100003,159.71,1730461696,1726242816,19
47.536508982999976,160.57,1730461696,1726242816,19
47.764356071000066,161.5,1694547968,1690300416,19
47.976510546999975,162.42000000000002,1694539776,1690292224,19
48.18805175500006,163.24,1694539776,1690292224,19
48.399487212000054,164.09,1700720640,1696473088,19
48.61057975799997,164.93,1750134784,1745887232,19
48.82234363600003,165.85999999999999,1684123648,1679876096,19
49.04509140699997,167.12,1687478272,1683210240,19
49.281533841000055,168.46,1687478272,1683210240,19
49.51234055200007,169.78,1687478272,1683230720,19
49.728978601999984,170.89000000000001,1687478272,1683230720,19
49.97079493800004,172.09,1687478272,1683243008,19
50.191432953,173.26000000000002,1687478272,1683243008,19
50.40786903700007,174.41,1687478272,1683243008,19
50.63439470499998,175.27,1739329536,1735094272,19
50.84600977000002,176.13,1682911232,1678692352,19
51.06588397999997,177.01999999999998,1682972672,1678725120,19
51.286458079,177.75,1682972672,1678725120,19
51.51885737600003,178.63,1682972672,1678725120,19
51.75371941200001,179.5,1682972672,1678725120,19
51.983217927000055,180.32999999999998,1682972672,1678725120,19
52.200262909,181.11,1682972672,1678725120,19
52.41576454599999,181.76,1721618432,1717317632,27
52.62764291000008,182.67999999999998,1721565184,1717297152,19
52.83989631899999,183.53,1721565184,1717297152,19
53.050779818000024,184.35,1721565184,1717321728,19
53.261738355000034,185.19,1721565184,1717329920,19
53.47394995700006,186.03,1721565184,1717329920,19
53.68843319000007,186.95999999999998,1725325312,1721106432,19
53.90192287399998,187.81,1725325312,1721106432,19
54.11272354699997,188.58999999999997,1725325312,1721106432,19
54.328512734000014,189.5,1725329408,1721081856,19
54.544258850000006,190.35,1725329408,1721081856,19
54.75680274700005,191.29,1725329408,1721081856,19
54.97531764799999,192.17,1725329408,1721081856,19
55.18808577300001,193.04000000000002,1725329408,1721081856,19
55.40361844100005,193.9,1739354112,1735106560,19
55.61534958800007,194.87,1739354112,1735106560,19
55.82862783300004,195.74,1739354112,1735086080,19
56.04012967400001,196.60000000000002,1739354112,1735086080,19
56.25270056700003,197.38,1739354112,1735118848,19
56.47781286500003,198.29,1739354112,1735118848,19
56.69357186000002,199.24,1739345920,1735110656,19
56.92660415299997,200.28,1739354112,1735118848,19
57.13766410300002,201.21,1739354112,1735135232,19
57.34827095100002,202.04,1739354112,1735135232,19
57.558999551000056,202.95999999999998,1739345920,1735098368,19
57.770193283000026,203.79000000000002,1739345920,1735098368,19
57.98138802599999,204.64000000000001,1739345920,1735098368,19
58.198312128,205.53,1739563008,1735278592,34
58.40914555699999,206.48,1739550720,1735303168,34
58.62107695100008,207.33,1739354112,1735106560,19
58.834615358000065,208.17,1739354112,1735106560,19
59.045934708999994,209.02,1739354112,1735086080,19
59.25673319500004,209.85999999999999,1739354112,1735086080,19
59.47234901500008,210.83,1740005376,1735770112,19
59.686727227999995,211.75,1740005376,1735770112,19
59.903183549000005,212.53,1740005376,1735770112,19
60.11892436699998,213.32,1740005376,1735770112,19
60.354935623000074,214.14,1740005376,1735786496,19
60.57069299099999,214.87,1740005376,1735786496,19
60.80428153399998,215.63,1740005376,1735786496,19
61.01829969400001,216.27,1740005376,1735786496,19
61.238585906000026,217.0,1740005376,1735786496,19
61.50484886700008,217.77,1740005376,1735786496,19
61.731367815,218.25,1740062720,1735766016,28
61.94155226600003,219.29000000000002,1740005376,1735757824,19
62.15309208999997,220.15,1740005376,1735737344,19
62.36493223700006,221.01999999999998,1740005376,1735737344,19
62.57599626399997,221.87,1740005376,1735737344,19
62.78653977600004,222.81,1740005376,1735757824,19
62.99756805900006,223.66,1740005376,1735757824,19
63.20916153400003,224.49,1743482880,1735757824,19
63.42002797300006,225.45,1742331904,1738084352,19
63.65622766700005,226.51,1742331904,1738104832,19
63.868797424000036,227.32000000000002,1742331904,1738096640,19
64.08043968300001,228.12,1742331904,1738096640,19
64.29254678699999,228.92999999999998,1742331904,1738096640,19
64.50449014000003,229.79000000000002,1742331904,1738113024,19
64.71556466200002,230.71,1742331904,1738084352,19
64.92778579399999,231.58999999999997,1742331904,1738084352,19
65.13938489700001,232.43,1742331904,1738084352,19
65.35066563500004,233.25,1742331904,1738084352,19
65.56760692900002,233.93,1742331904,1738084352,19
65.77862779600002,234.31,1742331904,1738084352,19
65.99444857499998,234.76,1742331904,1738084352,19
66.205757415,235.2,1742331904,1738084352,19
66.41648124400001,235.61,1742331904,1738063872,19
66.62746321100008,236.03,1742331904,1738063872,19
66.83884713100008,236.47,1742331904,1738092544,19
67.05194995099998,236.92000000000002,1742331904,1738096640,19
67.26594189299999,237.29,1742331904,1738096640,19
67.47842484400007,237.73,1789108224,1784889344,19
67.69052117700005,238.16,1775390720,1771171840,19
67.90230045200008,238.60999999999999,1683951616,1679732736,19
68.11356728400006,239.16,1683951616,1679732736,19
68.32663046699997,239.59,1683951616,1679732736,19
68.53857174300003,240.03,1683951616,1679732736,19
68.749506892,240.46,1683951616,1679732736,19
68.96188229200004,240.89,1683951616,1679732736,19
69.17290644000002,241.33,1683951616,1679732736,19
69.38411912700008,241.85,1699356672,1695137792,19
69.59588281499998,242.31,1699356672,1695117312,19
69.80639050900004,242.73,1699356672,1695117312,19
70.01932735100002,243.17000000000002,1699356672,1695109120,19
70.23017314499998,243.60999999999999,1699356672,1695109120,19
70.44464366,244.06,1699356672,1695109120,19
70.66080340600001,244.5,1699356672,1695109120,19
70.87565353800005,245.06,1699364864,1695117312,19
71.08700506900004,245.5,1699364864,1695117312,19
71.30048182000007,245.94,1699364864,1695117312,19
71.51515309199999,246.37,1699364864,1695117312,19
71.72620111100002,246.8,1699364864,1695117312,19
