frame,timestamp,push_latency_ms
3.000000000000000000e+01,1.305031112179389954e+09,8.614186089999975593e+02
3.100000000000000000e+01,1.305031112511503935e+09,8.910119370000302297e+02
3.200000000000000000e+01,1.305031112843286037e+09,1.017042856999978540e+03
3.300000000000000000e+01,1.305031113179342985e+09,9.695390829999723792e+02
3.400000000000000000e+01,1.305031113511523008e+09,8.778447079999978087e+02
3.500000000000000000e+01,1.305031113843295097e+09,9.302635640000289641e+02
3.600000000000000000e+01,1.305031114179337025e+09,1.070238618999951541e+03
3.700000000000000000e+01,1.305031114511265993e+09,9.630514760000323804e+02
3.800000000000000000e+01,1.305031114843208075e+09,1.250475015000006351e+03
3.900000000000000000e+01,1.305031115179440022e+09,1.394232020999993438e+03
4.000000000000000000e+01,1.305031115511253119e+09,9.287064989999862519e+02
4.100000000000000000e+01,1.305031115843224049e+09,9.585089619999962451e+02
4.200000000000000000e+01,1.305031116179572105e+09,8.991716540000425084e+02
4.300000000000000000e+01,1.305031116511204958e+09,9.744957479999811767e+02
4.400000000000000000e+01,1.305031116846088886e+09,1.551174976000083916e+03
4.500000000000000000e+01,1.305031117179264069e+09,1.081556826999985788e+03
4.600000000000000000e+01,1.305031117511324883e+09,9.964314459999741302e+02
4.700000000000000000e+01,1.305031117843291044e+09,9.866815430000315246e+02
4.800000000000000000e+01,1.305031118179322958e+09,9.723890330000131144e+02
4.900000000000000000e+01,1.305031118511255026e+09,1.768819425000060619e+03
5.000000000000000000e+01,1.305031118846752882e+09,1.629869374999998399e+03
5.100000000000000000e+01,1.305031119179225922e+09,9.161997909999399781e+02
5.200000000000000000e+01,1.305031119511240005e+09,8.625691710000182866e+02
5.300000000000000000e+01,1.305031119847429037e+09,1.009271724999962316e+03
5.400000000000000000e+01,1.305031120179245949e+09,9.310593789999757064e+02
5.500000000000000000e+01,1.305031120514818907e+09,9.988222740000765043e+02
5.600000000000000000e+01,1.305031120847920895e+09,9.521087599999873419e+02
5.700000000000000000e+01,1.305031121183270931e+09,9.611221999999770560e+02
5.800000000000000000e+01,1.305031121514106989e+09,9.334835429999657208e+02
5.900000000000000000e+01,1.305031121847335100e+09,2.383862452000016674e+03
6.000000000000000000e+01,1.305031122183042049e+09,9.740180420000115191e+02
6.100000000000000000e+01,1.305031122515096903e+09,9.971429209999769228e+02
6.200000000000000000e+01,1.305031122851418018e+09,9.576477800000020579e+02
6.300000000000000000e+01,1.305031123182154894e+09,8.803110425999988365e+03
6.400000000000000000e+01,1.305031123511359930e+09,1.007132862000048590e+03
6.500000000000000000e+01,1.305031123851444006e+09,1.111360718000014458e+03
6.600000000000000000e+01,1.305031124182693958e+09,1.642124227000067549e+03
6.700000000000000000e+01,1.305031124511323929e+09,1.609825918999945316e+03
6.800000000000000000e+01,1.305031124850534916e+09,1.067158643999960077e+03
6.900000000000000000e+01,1.305031125179352999e+09,9.072411350000493258e+02
7.000000000000000000e+01,1.305031125511316061e+09,1.085801112000012836e+03
7.100000000000000000e+01,1.305031125847412109e+09,4.448982052999895132e+03
7.200000000000000000e+01,1.305031126179383993e+09,9.422594799999615134e+02
7.300000000000000000e+01,1.305031126511409998e+09,9.863272669999787468e+02
7.400000000000000000e+01,1.305031126847342968e+09,9.014338020000423057e+02
7.500000000000000000e+01,1.305031127179348946e+09,1.038595806099999754e+04
7.600000000000000000e+01,1.305031127511356115e+09,1.865945151000005353e+03
7.700000000000000000e+01,1.305031127847366095e+09,1.297719542999971054e+03
7.800000000000000000e+01,1.305031128179349899e+09,9.440467719999787732e+02
7.900000000000000000e+01,1.305031128511432886e+09,1.105293841999923643e+03
