frame,timestamp,push_latency_ms
1.250000000000000000e+02,1.341848022850799084e+09,6.780737799999769777e+02
1.260000000000000000e+02,1.341848023186686993e+09,8.488658059995941585e+02
1.270000000000000000e+02,1.341848023518675089e+09,1.271297830299999987e+04
1.280000000000000000e+02,1.341848023854825020e+09,6.645286049997594091e+02
1.290000000000000000e+02,1.341848024190944910e+09,6.244267510001009214e+02
1.300000000000000000e+02,1.341848024526782990e+09,8.548750730001302145e+02
1.310000000000000000e+02,1.341848024862797022e+09,8.232821740999952453e+03
1.320000000000000000e+02,1.341848025194910049e+09,6.773803889996088401e+02
1.330000000000000000e+02,1.341848025530800104e+09,6.576953320000029635e+02
1.340000000000000000e+02,1.341848025866678953e+09,8.495991439999670547e+02
1.350000000000000000e+02,1.341848026202754021e+09,8.171230755000124191e+03
1.360000000000000000e+02,1.341848026534739017e+09,6.524555450000661949e+02
1.370000000000000000e+02,1.341848026878025055e+09,6.875949649997892266e+02
1.380000000000000000e+02,1.341848027207211971e+09,9.242591949996494805e+02
1.390000000000000000e+02,1.341848027543309927e+09,1.308333358299978499e+04
1.400000000000000000e+02,1.341848027878669024e+09,6.717174469999918074e+02
1.410000000000000000e+02,1.341848028254235029e+09,6.513425449998067052e+02
1.420000000000000000e+02,1.341848028582746983e+09,8.476117400000475754e+02
1.430000000000000000e+02,1.341848028950881004e+09,6.736229473000094004e+03
1.440000000000000000e+02,1.341848029286968946e+09,9.320558520003032754e+02
1.450000000000000000e+02,1.341848029618715048e+09,7.314947419999953127e+02
1.460000000000000000e+02,1.341848029954639912e+09,1.163988163999874814e+03
1.470000000000000000e+02,1.341848030290863991e+09,8.086488921000182017e+03
1.480000000000000000e+02,1.341848030626960993e+09,7.300388580001708760e+02
1.490000000000000000e+02,1.341848030958726883e+09,6.392834379998930672e+02
1.500000000000000000e+02,1.341848031294747114e+09,8.730001479998463765e+02
1.510000000000000000e+02,1.341848031630815983e+09,1.502467131899993547e+04
1.520000000000000000e+02,1.341848031966694117e+09,6.004358440000032715e+02
1.530000000000000000e+02,1.341848032302841902e+09,6.091922969999359339e+02
1.540000000000000000e+02,1.341848032634746075e+09,8.149823300000207382e+02
1.550000000000000000e+02,1.341848032970815897e+09,6.449350186000174290e+03
1.560000000000000000e+02,1.341848033306664944e+09,7.010357089998251467e+02
1.570000000000000000e+02,1.341848033642934084e+09,8.214981810001518170e+02
1.580000000000000000e+02,1.341848033978915930e+09,1.013365658000111580e+03
1.590000000000000000e+02,1.341848034318061113e+09,7.890361867000137863e+03
1.600000000000000000e+02,1.341848034683882952e+09,6.368709799999123788e+02
1.610000000000000000e+02,1.341848035014941931e+09,6.173680479996619397e+02
1.620000000000000000e+02,1.341848035350991011e+09,8.145267629997761105e+02
1.630000000000000000e+02,1.341848035718791008e+09,1.287792427000022144e+04
1.640000000000000000e+02,1.341848036054910898e+09,7.278828499997871404e+02
1.650000000000000000e+02,1.341848036390842915e+09,6.671129699998346041e+02
1.660000000000000000e+02,1.341848036726752996e+09,8.200809189997926296e+02
1.670000000000000000e+02,1.341848037061042070e+09,1.022694863299966528e+04
1.680000000000000000e+02,1.341848037395056963e+09,6.354472769999119919e+02
1.690000000000000000e+02,1.341848037730963945e+09,6.900027589999808697e+02
1.700000000000000000e+02,1.341848038066848993e+09,8.354097129999900062e+02
1.710000000000000000e+02,1.341848038409801960e+09,7.666465344999778608e+03
1.720000000000000000e+02,1.341848038734793901e+09,6.256456880000769161e+02
1.730000000000000000e+02,1.341848039070805073e+09,7.093756570002369699e+02
1.740000000000000000e+02,1.341848039406886101e+09,8.360508499999923515e+02
1.750000000000000000e+02,1.341848039742861986e+09,1.632550542999979371e+04
1.760000000000000000e+02,1.341848040078716040e+09,6.647653899999568239e+02
1.770000000000000000e+02,1.341848040410883904e+09,6.733445849999952770e+02
1.780000000000000000e+02,1.341848040746820927e+09,9.458722300000772520e+02
1.790000000000000000e+02,1.341848041094347000e+09,8.514179683999827830e+03
1.800000000000000000e+02,1.341848041450845003e+09,6.616476270000930526e+02
1.810000000000000000e+02,1.341848041786710978e+09,6.218912499998623389e+02
1.820000000000000000e+02,1.341848042122880936e+09,8.554138220001732407e+02
1.830000000000000000e+02,1.341848042461751938e+09,9.952315661999818985e+03
1.840000000000000000e+02,1.341848042797954082e+09,8.347676289999981236e+02
1.850000000000000000e+02,1.341848043133955002e+09,8.469161980001445045e+02
1.860000000000000000e+02,1.341848043469624996e+09,1.070227322999926400e+03
1.870000000000000000e+02,1.341848043805816889e+09,1.754103196000005482e+04
1.880000000000000000e+02,1.341848044137722015e+09,6.467067489998044039e+02
1.890000000000000000e+02,1.341848044473716021e+09,6.284389249999549065e+02
1.900000000000000000e+02,1.341848044834851980e+09,8.518567650003205927e+02
1.910000000000000000e+02,1.341848045170758963e+09,8.303970581000157836e+03
1.920000000000000000e+02,1.341848045506761074e+09,6.445731660001001728e+02
1.930000000000000000e+02,1.341848045842864990e+09,7.362996359997850959e+02
1.940000000000000000e+02,1.341848046181848049e+09,9.080756339999425109e+02
1.950000000000000000e+02,1.341848046517760038e+09,9.370840433000012126e+03
1.960000000000000000e+02,1.341848046846853018e+09,6.388422420000097190e+02
1.970000000000000000e+02,1.341848047182713032e+09,6.258792449998509255e+02
1.980000000000000000e+02,1.341848047518733025e+09,8.739956620001976262e+02
1.990000000000000000e+02,1.341848047850811005e+09,1.841573616699997729e+04
2.000000000000000000e+02,1.341848048186719894e+09,6.242902239996510616e+02
2.010000000000000000e+02,1.341848048522793055e+09,6.888234840002951387e+02
2.020000000000000000e+02,1.341848048858660936e+09,8.202789749998373736e+02
2.030000000000000000e+02,1.341848049194708109e+09,1.631770666600004915e+04
2.040000000000000000e+02,1.341848049526803017e+09,6.519753430002310779e+02
2.050000000000000000e+02,1.341848049869833946e+09,6.403550300001370488e+02
2.060000000000000000e+02,1.341848050198725939e+09,8.073682640001607069e+02
2.070000000000000000e+02,1.341848050534848928e+09,1.706233588299983239e+04
2.080000000000000000e+02,1.341848050870718956e+09,6.432546249998267740e+02
2.090000000000000000e+02,1.341848051202838898e+09,6.123545609998473083e+02
2.100000000000000000e+02,1.341848051538932085e+09,8.096433480000087002e+02
2.110000000000000000e+02,1.341848051874950886e+09,3.449739221699973859e+04
2.120000000000000000e+02,1.341848052211396933e+09,5.882678610000766639e+02
2.130000000000000000e+02,1.341848052543277025e+09,6.131480489998466510e+02
2.140000000000000000e+02,1.341848052878813028e+09,8.079806969999481225e+02
2.150000000000000000e+02,1.341848053214816093e+09,1.285118138999996518e+04
2.160000000000000000e+02,1.341848053553915024e+09,6.294911259997206798e+02
2.170000000000000000e+02,1.341848053889790058e+09,6.305204690002028656e+02
2.180000000000000000e+02,1.341848054219029903e+09,1.004033017999972799e+03
2.190000000000000000e+02,1.341848054554861069e+09,1.545197098200014807e+04
2.200000000000000000e+02,1.341848054890894890e+09,7.110449739998330188e+02
2.210000000000000000e+02,1.341848055226768017e+09,6.848510219997478998e+02
2.220000000000000000e+02,1.341848055562613010e+09,8.709844270001667610e+02
2.230000000000000000e+02,1.341848055894792080e+09,2.150427949400000216e+04
2.240000000000000000e+02,1.341848056230726957e+09,6.882320139998228115e+02
2.250000000000000000e+02,1.341848056566729069e+09,7.169548990000293998e+02
2.260000000000000000e+02,1.341848056902748108e+09,8.585216930000569846e+02
2.270000000000000000e+02,1.341848057234678984e+09,2.011377025499996307e+04
2.280000000000000000e+02,1.341848057571069002e+09,6.283338750004077156e+02
2.290000000000000000e+02,1.341848057906831026e+09,6.343813550001868862e+02
2.300000000000000000e+02,1.341848058242739916e+09,8.644991209998806880e+02
2.310000000000000000e+02,1.341848058578948021e+09,1.553096534400037854e+04
2.320000000000000000e+02,1.341848058910866022e+09,6.957420089997867763e+02
2.330000000000000000e+02,1.341848059246762037e+09,6.592482619998918381e+02
2.340000000000000000e+02,1.341848059582695007e+09,8.954984749998402549e+02
2.350000000000000000e+02,1.341848059918755054e+09,2.729703344300014578e+04
2.360000000000000000e+02,1.341848060254798889e+09,7.088286359999074193e+02
2.370000000000000000e+02,1.341848060586692095e+09,6.898544830000901129e+02
2.380000000000000000e+02,1.341848060923125982e+09,8.671220340002037119e+02
2.390000000000000000e+02,1.341848061290884972e+09,1.527472527300005822e+04
2.400000000000000000e+02,1.341848061626730919e+09,6.215782610001951980e+02
2.410000000000000000e+02,1.341848061962827921e+09,6.434393940003246826e+02
2.420000000000000000e+02,1.341848062299276114e+09,8.126392889998896862e+02
2.430000000000000000e+02,1.341848062630793095e+09,1.437112266399981308e+04
2.440000000000000000e+02,1.341848062966929913e+09,6.994529699995837291e+02
2.450000000000000000e+02,1.341848063302788019e+09,6.878165779999108054e+02
2.460000000000000000e+02,1.341848063643038988e+09,9.228393389998927887e+02
2.470000000000000000e+02,1.341848063977855921e+09,4.209940625799981353e+04
2.480000000000000000e+02,1.341848064313795090e+09,6.277608079999481561e+02
2.490000000000000000e+02,1.341848064649724007e+09,6.148311309998462093e+02
2.500000000000000000e+02,1.341848065010770082e+09,8.264372349999575817e+02
2.510000000000000000e+02,1.341848065346776009e+09,2.260302252699966630e+04
2.520000000000000000e+02,1.341848065682873011e+09,7.446123170002465486e+02
2.530000000000000000e+02,1.341848066018773079e+09,7.843630360002862290e+02
2.540000000000000000e+02,1.341848066354796886e+09,9.173639949999596865e+02
2.550000000000000000e+02,1.341848066697724104e+09,3.601753689299993857e+04
2.560000000000000000e+02,1.341848067054702044e+09,6.549133949997667514e+02
2.570000000000000000e+02,1.341848067390706062e+09,6.459459110001262161e+02
2.580000000000000000e+02,1.341848067726732016e+09,8.894372089998796582e+02
